codigo_region;codigo_comuna;region;comuna;Sexo (1=Hombre 2=Mujer);Grupo_edad;pop_estimacion_2024
7;7306;Maule;Romeral;2;De 45 a 49 años;283
7;7306;Maule;Romeral;2;De 50 a 54 años;293
7;7306;Maule;Romeral;2;De 55 a 59 años;255
7;7306;Maule;Romeral;2;De 60 a 64 años;233
7;7306;Maule;Romeral;2;De 65 a 69 años;210
7;7306;Maule;Romeral;2;De 70 a 74 años;151
7;7306;Maule;Romeral;2;De 75 a 79 años;100
7;7306;Maule;Romeral;2;80 años y más;139
7;7306;Maule;Romeral;2;0 Año;48
7;7306;Maule;Romeral;2;De 1 a 4 años;193
7;7306;Maule;Romeral;2;De 5 a 9 años;264
7;7306;Maule;Romeral;2;De 10 a 14 años;277
7;7306;Maule;Romeral;2;De 15 a 19 años;244
7;7306;Maule;Romeral;2;De 20 a 24 años;235
7;7306;Maule;Romeral;2;De 25 a 29 años;242
7;7306;Maule;Romeral;2;De 30 a 34 años;303
7;7306;Maule;Romeral;2;De 35 a 39 años;325
7;7306;Maule;Romeral;2;De 40 a 44 años;320
7;7306;Maule;Romeral;2;De 45 a 49 años;326
7;7306;Maule;Romeral;2;De 50 a 54 años;288
7;7306;Maule;Romeral;2;De 55 a 59 años;309
7;7306;Maule;Romeral;2;De 60 a 64 años;270
7;7306;Maule;Romeral;2;De 65 a 69 años;239
7;7306;Maule;Romeral;2;De 70 a 74 años;225
7;7306;Maule;Romeral;2;De 75 a 79 años;135
7;7306;Maule;Romeral;2;80 años y más;188
7;7307;Maule;Sagrada Familia;1;0 Año;35
7;7307;Maule;Sagrada Familia;1;De 1 a 4 años;160
7;7307;Maule;Sagrada Familia;1;De 5 a 9 años;254
7;7307;Maule;Sagrada Familia;1;De 10 a 14 años;270
7;7307;Maule;Sagrada Familia;1;De 15 a 19 años;250
7;7307;Maule;Sagrada Familia;1;De 20 a 24 años;219
7;7307;Maule;Sagrada Familia;1;De 25 a 29 años;265
7;7307;Maule;Sagrada Familia;1;De 30 a 34 años;329
7;7307;Maule;Sagrada Familia;1;De 35 a 39 años;270
7;7307;Maule;Sagrada Familia;1;De 40 a 44 años;251
7;7307;Maule;Sagrada Familia;1;De 45 a 49 años;286
7;7307;Maule;Sagrada Familia;1;De 50 a 54 años;269
7;7307;Maule;Sagrada Familia;1;De 55 a 59 años;260
7;7307;Maule;Sagrada Familia;1;De 60 a 64 años;241
7;7307;Maule;Sagrada Familia;1;De 65 a 69 años;202
7;7307;Maule;Sagrada Familia;1;De 70 a 74 años;156
7;7307;Maule;Sagrada Familia;1;De 75 a 79 años;117
7;7307;Maule;Sagrada Familia;1;80 años y más;127
7;7307;Maule;Sagrada Familia;1;0 Año;56
7;7307;Maule;Sagrada Familia;1;De 1 a 4 años;228
7;7307;Maule;Sagrada Familia;1;De 5 a 9 años;308
7;7307;Maule;Sagrada Familia;1;De 10 a 14 años;366
7;7307;Maule;Sagrada Familia;1;De 15 a 19 años;322
7;7307;Maule;Sagrada Familia;1;De 20 a 24 años;299
7;7307;Maule;Sagrada Familia;1;De 25 a 29 años;359
7;7307;Maule;Sagrada Familia;1;De 30 a 34 años;394
7;7307;Maule;Sagrada Familia;1;De 35 a 39 años;427
7;7307;Maule;Sagrada Familia;1;De 40 a 44 años;354
7;7307;Maule;Sagrada Familia;1;De 45 a 49 años;434
7;7307;Maule;Sagrada Familia;1;De 50 a 54 años;443
7;7307;Maule;Sagrada Familia;1;De 55 a 59 años;433
7;7307;Maule;Sagrada Familia;1;De 60 a 64 años;434
7;7307;Maule;Sagrada Familia;1;De 65 a 69 años;351
7;7307;Maule;Sagrada Familia;1;De 70 a 74 años;293
7;7307;Maule;Sagrada Familia;1;De 75 a 79 años;164
7;7307;Maule;Sagrada Familia;1;80 años y más;214
7;7307;Maule;Sagrada Familia;2;0 Año;42
7;7307;Maule;Sagrada Familia;2;De 1 a 4 años;159
7;7307;Maule;Sagrada Familia;2;De 5 a 9 años;232
7;7307;Maule;Sagrada Familia;2;De 10 a 14 años;285
7;7307;Maule;Sagrada Familia;2;De 15 a 19 años;238
7;7307;Maule;Sagrada Familia;2;De 20 a 24 años;213
7;7307;Maule;Sagrada Familia;2;De 25 a 29 años;273
7;7307;Maule;Sagrada Familia;2;De 30 a 34 años;319
7;7307;Maule;Sagrada Familia;2;De 35 a 39 años;335
7;7307;Maule;Sagrada Familia;2;De 40 a 44 años;280
7;7307;Maule;Sagrada Familia;2;De 45 a 49 años;304
7;7307;Maule;Sagrada Familia;2;De 50 a 54 años;280
7;7307;Maule;Sagrada Familia;2;De 55 a 59 años;298
7;7307;Maule;Sagrada Familia;2;De 60 a 64 años;281
7;7307;Maule;Sagrada Familia;2;De 65 a 69 años;217
7;7307;Maule;Sagrada Familia;2;De 70 a 74 años;200
7;7307;Maule;Sagrada Familia;2;De 75 a 79 años;135
7;7307;Maule;Sagrada Familia;2;80 años y más;181
7;7307;Maule;Sagrada Familia;2;0 Año;57
7;7307;Maule;Sagrada Familia;2;De 1 a 4 años;246
7;7307;Maule;Sagrada Familia;2;De 5 a 9 años;329
7;7307;Maule;Sagrada Familia;2;De 10 a 14 años;351
7;7307;Maule;Sagrada Familia;2;De 15 a 19 años;328
7;7307;Maule;Sagrada Familia;2;De 20 a 24 años;354
7;7307;Maule;Sagrada Familia;2;De 25 a 29 años;356
7;7307;Maule;Sagrada Familia;2;De 30 a 34 años;369
7;7307;Maule;Sagrada Familia;2;De 35 a 39 años;400
7;7307;Maule;Sagrada Familia;2;De 40 a 44 años;408
7;7307;Maule;Sagrada Familia;2;De 45 a 49 años;415
7;7307;Maule;Sagrada Familia;2;De 50 a 54 años;393
7;7307;Maule;Sagrada Familia;2;De 55 a 59 años;388
7;7307;Maule;Sagrada Familia;2;De 60 a 64 años;399
7;7307;Maule;Sagrada Familia;2;De 65 a 69 años;313
7;7307;Maule;Sagrada Familia;2;De 70 a 74 años;236
7;7307;Maule;Sagrada Familia;2;De 75 a 79 años;179
7;7307;Maule;Sagrada Familia;2;80 años y más;180
7;7308;Maule;Teno;1;0 Año;71
7;7308;Maule;Teno;1;De 1 a 4 años;258
7;7308;Maule;Teno;1;De 5 a 9 años;381
7;7308;Maule;Teno;1;De 10 a 14 años;433
7;7308;Maule;Teno;1;De 15 a 19 años;348
7;7308;Maule;Teno;1;De 20 a 24 años;333
7;7308;Maule;Teno;1;De 25 a 29 años;395
7;7308;Maule;Teno;1;De 30 a 34 años;433
7;7308;Maule;Teno;1;De 35 a 39 años;381
7;7308;Maule;Teno;1;De 40 a 44 años;338
7;7308;Maule;Teno;1;De 45 a 49 años;354
7;7308;Maule;Teno;1;De 50 a 54 años;350
7;7308;Maule;Teno;1;De 55 a 59 años;314
7;7308;Maule;Teno;1;De 60 a 64 años;304
7;7308;Maule;Teno;1;De 65 a 69 años;226
7;7308;Maule;Teno;1;De 70 a 74 años;176
7;7308;Maule;Teno;1;De 75 a 79 años;121
7;7308;Maule;Teno;1;80 años y más;150
7;7308;Maule;Teno;1;0 Año;94
7;7308;Maule;Teno;1;De 1 a 4 años;432
7;7308;Maule;Teno;1;De 5 a 9 años;590
7;7308;Maule;Teno;1;De 10 a 14 años;629
7;7308;Maule;Teno;1;De 15 a 19 años;629
7;7308;Maule;Teno;1;De 20 a 24 años;601
7;7308;Maule;Teno;1;De 25 a 29 años;655
7;7308;Maule;Teno;1;De 30 a 34 años;706
7;7308;Maule;Teno;1;De 35 a 39 años;682
7;7308;Maule;Teno;1;De 40 a 44 años;657
7;7308;Maule;Teno;1;De 45 a 49 años;816
7;7308;Maule;Teno;1;De 50 a 54 años;807
7;7308;Maule;Teno;1;De 55 a 59 años;808
7;7308;Maule;Teno;1;De 60 a 64 años;702
7;7308;Maule;Teno;1;De 65 a 69 años;631
7;7308;Maule;Teno;1;De 70 a 74 años;498
7;7308;Maule;Teno;1;De 75 a 79 años;337
7;7308;Maule;Teno;1;80 años y más;363
7;7308;Maule;Teno;2;0 Año;75
7;7308;Maule;Teno;2;De 1 a 4 años;250
7;7308;Maule;Teno;2;De 5 a 9 años;391
7;7308;Maule;Teno;2;De 10 a 14 años;409
7;7308;Maule;Teno;2;De 15 a 19 años;394
7;7308;Maule;Teno;2;De 20 a 24 años;327
7;7308;Maule;Teno;2;De 25 a 29 años;386
7;7308;Maule;Teno;2;De 30 a 34 años;496
7;7308;Maule;Teno;2;De 35 a 39 años;435
7;7308;Maule;Teno;2;De 40 a 44 años;377
7;7308;Maule;Teno;2;De 45 a 49 años;406
7;7308;Maule;Teno;2;De 50 a 54 años;399
7;7308;Maule;Teno;2;De 55 a 59 años;378
7;7308;Maule;Teno;2;De 60 a 64 años;334
7;7308;Maule;Teno;2;De 65 a 69 años;248
7;7308;Maule;Teno;2;De 70 a 74 años;223
7;7308;Maule;Teno;2;De 75 a 79 años;179
7;7308;Maule;Teno;2;80 años y más;237
7;7308;Maule;Teno;2;0 Año;95
7;7308;Maule;Teno;2;De 1 a 4 años;414
7;7308;Maule;Teno;2;De 5 a 9 años;550
7;7308;Maule;Teno;2;De 10 a 14 años;590
7;7308;Maule;Teno;2;De 15 a 19 años;580
7;7308;Maule;Teno;2;De 20 a 24 años;598
7;7308;Maule;Teno;2;De 25 a 29 años;618
7;7308;Maule;Teno;2;De 30 a 34 años;657
7;7308;Maule;Teno;2;De 35 a 39 años;688
7;7308;Maule;Teno;2;De 40 a 44 años;668
7;7308;Maule;Teno;2;De 45 a 49 años;762
7;7308;Maule;Teno;2;De 50 a 54 años;728
7;7308;Maule;Teno;2;De 55 a 59 años;716
7;7308;Maule;Teno;2;De 60 a 64 años;668
7;7308;Maule;Teno;2;De 65 a 69 años;587
7;7308;Maule;Teno;2;De 70 a 74 años;503
7;7308;Maule;Teno;2;De 75 a 79 años;334
7;7308;Maule;Teno;2;80 años y más;425
7;7309;Maule;Vichuquén;1;0 Año;8
7;7309;Maule;Vichuquén;1;De 1 a 4 años;31
7;7309;Maule;Vichuquén;1;De 5 a 9 años;46
7;7309;Maule;Vichuquén;1;De 10 a 14 años;48
7;7309;Maule;Vichuquén;1;De 15 a 19 años;46
7;7309;Maule;Vichuquén;1;De 20 a 24 años;41
7;7309;Maule;Vichuquén;1;De 25 a 29 años;53
7;7309;Maule;Vichuquén;1;De 30 a 34 años;49
7;7309;Maule;Vichuquén;1;De 35 a 39 años;51
7;7309;Maule;Vichuquén;1;De 40 a 44 años;57
7;7309;Maule;Vichuquén;1;De 45 a 49 años;73
7;7309;Maule;Vichuquén;1;De 50 a 54 años;62
7;7309;Maule;Vichuquén;1;De 55 a 59 años;49
7;7309;Maule;Vichuquén;1;De 60 a 64 años;54
7;7309;Maule;Vichuquén;1;De 65 a 69 años;49
7;7309;Maule;Vichuquén;1;De 70 a 74 años;42
7;7309;Maule;Vichuquén;1;De 75 a 79 años;34
7;7309;Maule;Vichuquén;1;80 años y más;34
7;7309;Maule;Vichuquén;1;0 Año;6
7;7309;Maule;Vichuquén;1;De 1 a 4 años;35
7;7309;Maule;Vichuquén;1;De 5 a 9 años;56
7;7309;Maule;Vichuquén;1;De 10 a 14 años;66
7;7309;Maule;Vichuquén;1;De 15 a 19 años;49
7;7309;Maule;Vichuquén;1;De 20 a 24 años;42
7;7309;Maule;Vichuquén;1;De 25 a 29 años;61
7;7309;Maule;Vichuquén;1;De 30 a 34 años;81
7;7309;Maule;Vichuquén;1;De 35 a 39 años;84
7;7309;Maule;Vichuquén;1;De 40 a 44 años;94
7;7309;Maule;Vichuquén;1;De 45 a 49 años;100
7;7309;Maule;Vichuquén;1;De 50 a 54 años;104
7;7309;Maule;Vichuquén;1;De 55 a 59 años;99
7;7309;Maule;Vichuquén;1;De 60 a 64 años;120
7;7309;Maule;Vichuquén;1;De 65 a 69 años;104
7;7309;Maule;Vichuquén;1;De 70 a 74 años;78
7;7309;Maule;Vichuquén;1;De 75 a 79 años;62
7;7309;Maule;Vichuquén;1;80 años y más;66
7;7309;Maule;Vichuquén;2;0 Año;9
7;7309;Maule;Vichuquén;2;De 1 a 4 años;33
7;7309;Maule;Vichuquén;2;De 5 a 9 años;45
7;7309;Maule;Vichuquén;2;De 10 a 14 años;54
7;7309;Maule;Vichuquén;2;De 15 a 19 años;42
7;7309;Maule;Vichuquén;2;De 20 a 24 años;34
7;7309;Maule;Vichuquén;2;De 25 a 29 años;47
7;7309;Maule;Vichuquén;2;De 30 a 34 años;55
7;7309;Maule;Vichuquén;2;De 35 a 39 años;43
7;7309;Maule;Vichuquén;2;De 40 a 44 años;59
7;7309;Maule;Vichuquén;2;De 45 a 49 años;65
7;7309;Maule;Vichuquén;2;De 50 a 54 años;67
7;7309;Maule;Vichuquén;2;De 55 a 59 años;60
7;7309;Maule;Vichuquén;2;De 60 a 64 años;54
7;7309;Maule;Vichuquén;2;De 65 a 69 años;35
7;7309;Maule;Vichuquén;2;De 70 a 74 años;53
7;7309;Maule;Vichuquén;2;De 75 a 79 años;24
7;7309;Maule;Vichuquén;2;80 años y más;41
7;7309;Maule;Vichuquén;2;0 Año;9
7;7309;Maule;Vichuquén;2;De 1 a 4 años;39
7;7309;Maule;Vichuquén;2;De 5 a 9 años;83
7;7309;Maule;Vichuquén;2;De 10 a 14 años;77
7;7309;Maule;Vichuquén;2;De 15 a 19 años;47
7;7309;Maule;Vichuquén;2;De 20 a 24 años;47
7;7309;Maule;Vichuquén;2;De 25 a 29 años;66
7;7309;Maule;Vichuquén;2;De 30 a 34 años;68
7;7309;Maule;Vichuquén;2;De 35 a 39 años;79
7;7309;Maule;Vichuquén;2;De 40 a 44 años;83
7;7309;Maule;Vichuquén;2;De 45 a 49 años;101
7;7309;Maule;Vichuquén;2;De 50 a 54 años;99
7;7309;Maule;Vichuquén;2;De 55 a 59 años;101
7;7309;Maule;Vichuquén;2;De 60 a 64 años;109
7;7309;Maule;Vichuquén;2;De 65 a 69 años;97
7;7309;Maule;Vichuquén;2;De 70 a 74 años;84
7;7309;Maule;Vichuquén;2;De 75 a 79 años;58
7;7309;Maule;Vichuquén;2;80 años y más;93
7;7401;Maule;Linares;1;0 Año;506
7;7401;Maule;Linares;1;De 1 a 4 años;2083
7;7401;Maule;Linares;1;De 5 a 9 años;2918
7;7401;Maule;Linares;1;De 10 a 14 años;3032
7;7401;Maule;Linares;1;De 15 a 19 años;2904
7;7401;Maule;Linares;1;De 20 a 24 años;2333
7;7401;Maule;Linares;1;De 25 a 29 años;2776
7;7401;Maule;Linares;1;De 30 a 34 años;3222
7;7401;Maule;Linares;1;De 35 a 39 años;3101
7;7401;Maule;Linares;1;De 40 a 44 años;2621
7;7401;Maule;Linares;1;De 45 a 49 años;2608
7;7401;Maule;Linares;1;De 50 a 54 años;2570
7;7401;Maule;Linares;1;De 55 a 59 años;2470
7;7401;Maule;Linares;1;De 60 a 64 años;2282
7;7401;Maule;Linares;1;De 65 a 69 años;1971
7;7401;Maule;Linares;1;De 70 a 74 años;1486
7;7401;Maule;Linares;1;De 75 a 79 años;1049
7;7401;Maule;Linares;1;80 años y más;1160
7;7401;Maule;Linares;1;0 Año;89
7;7401;Maule;Linares;1;De 1 a 4 años;375
7;7401;Maule;Linares;1;De 5 a 9 años;524
7;7401;Maule;Linares;1;De 10 a 14 años;557
7;7401;Maule;Linares;1;De 15 a 19 años;521
7;7401;Maule;Linares;1;De 20 a 24 años;436
7;7401;Maule;Linares;1;De 25 a 29 años;473
7;7401;Maule;Linares;1;De 30 a 34 años;576
7;7401;Maule;Linares;1;De 35 a 39 años;537
7;7401;Maule;Linares;1;De 40 a 44 años;604
7;7401;Maule;Linares;1;De 45 a 49 años;734
7;7401;Maule;Linares;1;De 50 a 54 años;710
7;7401;Maule;Linares;1;De 55 a 59 años;761
7;7401;Maule;Linares;1;De 60 a 64 años;713
7;7401;Maule;Linares;1;De 65 a 69 años;585
7;7401;Maule;Linares;1;De 70 a 74 años;491
7;7401;Maule;Linares;1;De 75 a 79 años;301
7;7401;Maule;Linares;1;80 años y más;419
7;7401;Maule;Linares;2;0 Año;475
7;7401;Maule;Linares;2;De 1 a 4 años;1981
7;7401;Maule;Linares;2;De 5 a 9 años;2757
7;7401;Maule;Linares;2;De 10 a 14 años;2868
7;7401;Maule;Linares;2;De 15 a 19 años;2661
7;7401;Maule;Linares;2;De 20 a 24 años;2245
7;7401;Maule;Linares;2;De 25 a 29 años;2809
7;7401;Maule;Linares;2;De 30 a 34 años;3400
7;7401;Maule;Linares;2;De 35 a 39 años;3400
7;7401;Maule;Linares;2;De 40 a 44 años;2944
7;7401;Maule;Linares;2;De 45 a 49 años;2989
7;7401;Maule;Linares;2;De 50 a 54 años;2964
7;7401;Maule;Linares;2;De 55 a 59 años;3081
7;7401;Maule;Linares;2;De 60 a 64 años;2880
7;7401;Maule;Linares;2;De 65 a 69 años;2479
7;7401;Maule;Linares;2;De 70 a 74 años;2113
7;7401;Maule;Linares;2;De 75 a 79 años;1517
7;7401;Maule;Linares;2;80 años y más;2105
7;7401;Maule;Linares;2;0 Año;86
7;7401;Maule;Linares;2;De 1 a 4 años;338
7;7401;Maule;Linares;2;De 5 a 9 años;451
7;7401;Maule;Linares;2;De 10 a 14 años;505
7;7401;Maule;Linares;2;De 15 a 19 años;486
7;7401;Maule;Linares;2;De 20 a 24 años;406
7;7401;Maule;Linares;2;De 25 a 29 años;431
7;7401;Maule;Linares;2;De 30 a 34 años;499
7;7401;Maule;Linares;2;De 35 a 39 años;535
7;7401;Maule;Linares;2;De 40 a 44 años;543
7;7401;Maule;Linares;2;De 45 a 49 años;640
7;7401;Maule;Linares;2;De 50 a 54 años;600
7;7401;Maule;Linares;2;De 55 a 59 años;638
7;7401;Maule;Linares;2;De 60 a 64 años;604
7;7401;Maule;Linares;2;De 65 a 69 años;505
7;7401;Maule;Linares;2;De 70 a 74 años;411
7;7401;Maule;Linares;2;De 75 a 79 años;313
7;7401;Maule;Linares;2;80 años y más;427
7;7402;Maule;Colbún;1;0 Año;82
7;7402;Maule;Colbún;1;De 1 a 4 años;299
7;7402;Maule;Colbún;1;De 5 a 9 años;413
7;7402;Maule;Colbún;1;De 10 a 14 años;424
7;7402;Maule;Colbún;1;De 15 a 19 años;376
7;7402;Maule;Colbún;1;De 20 a 24 años;333
7;7402;Maule;Colbún;1;De 25 a 29 años;384
7;7402;Maule;Colbún;1;De 30 a 34 años;422
7;7402;Maule;Colbún;1;De 35 a 39 años;378
7;7402;Maule;Colbún;1;De 40 a 44 años;329
7;7402;Maule;Colbún;1;De 45 a 49 años;311
7;7402;Maule;Colbún;1;De 50 a 54 años;292
7;7402;Maule;Colbún;1;De 55 a 59 años;291
7;7402;Maule;Colbún;1;De 60 a 64 años;287
7;7402;Maule;Colbún;1;De 65 a 69 años;276
7;7402;Maule;Colbún;1;De 70 a 74 años;218
7;7402;Maule;Colbún;1;De 75 a 79 años;146
7;7402;Maule;Colbún;1;80 años y más;157
7;7402;Maule;Colbún;1;0 Año;56
7;7402;Maule;Colbún;1;De 1 a 4 años;247
7;7402;Maule;Colbún;1;De 5 a 9 años;343
7;7402;Maule;Colbún;1;De 10 a 14 años;363
7;7402;Maule;Colbún;1;De 15 a 19 años;343
7;7402;Maule;Colbún;1;De 20 a 24 años;318
7;7402;Maule;Colbún;1;De 25 a 29 años;362
7;7402;Maule;Colbún;1;De 30 a 34 años;374
7;7402;Maule;Colbún;1;De 35 a 39 años;406
7;7402;Maule;Colbún;1;De 40 a 44 años;374
7;7402;Maule;Colbún;1;De 45 a 49 años;399
7;7402;Maule;Colbún;1;De 50 a 54 años;452
7;7402;Maule;Colbún;1;De 55 a 59 años;474
7;7402;Maule;Colbún;1;De 60 a 64 años;473
7;7402;Maule;Colbún;1;De 65 a 69 años;437
7;7402;Maule;Colbún;1;De 70 a 74 años;345
7;7402;Maule;Colbún;1;De 75 a 79 años;221
7;7402;Maule;Colbún;1;80 años y más;233
7;7402;Maule;Colbún;2;0 Año;77
7;7402;Maule;Colbún;2;De 1 a 4 años;287
7;7402;Maule;Colbún;2;De 5 a 9 años;400
7;7402;Maule;Colbún;2;De 10 a 14 años;439
7;7402;Maule;Colbún;2;De 15 a 19 años;389
7;7402;Maule;Colbún;2;De 20 a 24 años;333
7;7402;Maule;Colbún;2;De 25 a 29 años;393
7;7402;Maule;Colbún;2;De 30 a 34 años;515
7;7402;Maule;Colbún;2;De 35 a 39 años;463
7;7402;Maule;Colbún;2;De 40 a 44 años;421
7;7402;Maule;Colbún;2;De 45 a 49 años;417
7;7402;Maule;Colbún;2;De 50 a 54 años;329
7;7402;Maule;Colbún;2;De 55 a 59 años;372
7;7402;Maule;Colbún;2;De 60 a 64 años;342
7;7402;Maule;Colbún;2;De 65 a 69 años;306
7;7402;Maule;Colbún;2;De 70 a 74 años;228
7;7402;Maule;Colbún;2;De 75 a 79 años;172
7;7402;Maule;Colbún;2;80 años y más;201
7;7402;Maule;Colbún;2;0 Año;48
7;7402;Maule;Colbún;2;De 1 a 4 años;218
7;7402;Maule;Colbún;2;De 5 a 9 años;293
7;7402;Maule;Colbún;2;De 10 a 14 años;360
7;7402;Maule;Colbún;2;De 15 a 19 años;354
7;7402;Maule;Colbún;2;De 20 a 24 años;340
7;7402;Maule;Colbún;2;De 25 a 29 años;342
7;7402;Maule;Colbún;2;De 30 a 34 años;377
7;7402;Maule;Colbún;2;De 35 a 39 años;367
7;7402;Maule;Colbún;2;De 40 a 44 años;372
7;7402;Maule;Colbún;2;De 45 a 49 años;413
7;7402;Maule;Colbún;2;De 50 a 54 años;408
7;7402;Maule;Colbún;2;De 55 a 59 años;420
7;7402;Maule;Colbún;2;De 60 a 64 años;446
7;7402;Maule;Colbún;2;De 65 a 69 años;381
7;7402;Maule;Colbún;2;De 70 a 74 años;329
7;7402;Maule;Colbún;2;De 75 a 79 años;208
7;7402;Maule;Colbún;2;80 años y más;295
7;7403;Maule;Longaví;1;0 Año;62
7;7403;Maule;Longaví;1;De 1 a 4 años;274
7;7403;Maule;Longaví;1;De 5 a 9 años;339
7;7403;Maule;Longaví;1;De 10 a 14 años;392
7;7403;Maule;Longaví;1;De 15 a 19 años;317
7;7403;Maule;Longaví;1;De 20 a 24 años;322
7;7403;Maule;Longaví;1;De 25 a 29 años;357
7;7403;Maule;Longaví;1;De 30 a 34 años;403
7;7403;Maule;Longaví;1;De 35 a 39 años;394
7;7403;Maule;Longaví;1;De 40 a 44 años;328
7;7403;Maule;Longaví;1;De 45 a 49 años;301
7;7403;Maule;Longaví;1;De 50 a 54 años;353
7;7403;Maule;Longaví;1;De 55 a 59 años;367
7;7403;Maule;Longaví;1;De 60 a 64 años;329
7;7403;Maule;Longaví;1;De 65 a 69 años;250
7;7403;Maule;Longaví;1;De 70 a 74 años;236
7;7403;Maule;Longaví;1;De 75 a 79 años;148
7;7403;Maule;Longaví;1;80 años y más;140
7;7403;Maule;Longaví;1;0 Año;113
7;7403;Maule;Longaví;1;De 1 a 4 años;449
7;7403;Maule;Longaví;1;De 5 a 9 años;618
7;7403;Maule;Longaví;1;De 10 a 14 años;702
7;7403;Maule;Longaví;1;De 15 a 19 años;655
7;7403;Maule;Longaví;1;De 20 a 24 años;557
7;7403;Maule;Longaví;1;De 25 a 29 años;634
7;7403;Maule;Longaví;1;De 30 a 34 años;783
7;7403;Maule;Longaví;1;De 35 a 39 años;738
7;7403;Maule;Longaví;1;De 40 a 44 años;765
7;7403;Maule;Longaví;1;De 45 a 49 años;889
7;7403;Maule;Longaví;1;De 50 a 54 años;843
7;7403;Maule;Longaví;1;De 55 a 59 años;885
7;7403;Maule;Longaví;1;De 60 a 64 años;803
7;7403;Maule;Longaví;1;De 65 a 69 años;713
7;7403;Maule;Longaví;1;De 70 a 74 años;614
7;7403;Maule;Longaví;1;De 75 a 79 años;374
7;7403;Maule;Longaví;1;80 años y más;429
7;7403;Maule;Longaví;2;0 Año;66
7;7403;Maule;Longaví;2;De 1 a 4 años;283
7;7403;Maule;Longaví;2;De 5 a 9 años;386
7;7403;Maule;Longaví;2;De 10 a 14 años;374
7;7403;Maule;Longaví;2;De 15 a 19 años;347
7;7403;Maule;Longaví;2;De 20 a 24 años;332
7;7403;Maule;Longaví;2;De 25 a 29 años;401
7;7403;Maule;Longaví;2;De 30 a 34 años;435
7;7403;Maule;Longaví;2;De 35 a 39 años;447
7;7403;Maule;Longaví;2;De 40 a 44 años;401
7;7403;Maule;Longaví;2;De 45 a 49 años;378
7;7403;Maule;Longaví;2;De 50 a 54 años;369
7;7403;Maule;Longaví;2;De 55 a 59 años;391
7;7403;Maule;Longaví;2;De 60 a 64 años;352
7;7403;Maule;Longaví;2;De 65 a 69 años;313
7;7403;Maule;Longaví;2;De 70 a 74 años;267
7;7403;Maule;Longaví;2;De 75 a 79 años;169
7;7403;Maule;Longaví;2;80 años y más;204
7;7403;Maule;Longaví;2;0 Año;113
7;7403;Maule;Longaví;2;De 1 a 4 años;453
7;7403;Maule;Longaví;2;De 5 a 9 años;602
7;7403;Maule;Longaví;2;De 10 a 14 años;705
7;7403;Maule;Longaví;2;De 15 a 19 años;627
7;7403;Maule;Longaví;2;De 20 a 24 años;542
7;7403;Maule;Longaví;2;De 25 a 29 años;672
7;7403;Maule;Longaví;2;De 30 a 34 años;739
7;7403;Maule;Longaví;2;De 35 a 39 años;763
7;7403;Maule;Longaví;2;De 40 a 44 años;760
7;7403;Maule;Longaví;2;De 45 a 49 años;828
7;7403;Maule;Longaví;2;De 50 a 54 años;821
7;7403;Maule;Longaví;2;De 55 a 59 años;776
7;7403;Maule;Longaví;2;De 60 a 64 años;699
7;7403;Maule;Longaví;2;De 65 a 69 años;632
7;7403;Maule;Longaví;2;De 70 a 74 años;561
7;7403;Maule;Longaví;2;De 75 a 79 años;326
7;7403;Maule;Longaví;2;80 años y más;452
7;7404;Maule;Parral;1;0 Año;194
7;7404;Maule;Parral;1;De 1 a 4 años;867
7;7404;Maule;Parral;1;De 5 a 9 años;1170
7;7404;Maule;Parral;1;De 10 a 14 años;1212
7;7404;Maule;Parral;1;De 15 a 19 años;1059
7;7404;Maule;Parral;1;De 20 a 24 años;815
7;7404;Maule;Parral;1;De 25 a 29 años;1056
7;7404;Maule;Parral;1;De 30 a 34 años;1221
7;7404;Maule;Parral;1;De 35 a 39 años;1098
7;7404;Maule;Parral;1;De 40 a 44 años;1088
7;7404;Maule;Parral;1;De 45 a 49 años;1118
7;7404;Maule;Parral;1;De 50 a 54 años;1035
7;7404;Maule;Parral;1;De 55 a 59 años;989
7;7404;Maule;Parral;1;De 60 a 64 años;937
7;7404;Maule;Parral;1;De 65 a 69 años;808
7;7404;Maule;Parral;1;De 70 a 74 años;696
7;7404;Maule;Parral;1;De 75 a 79 años;465
7;7404;Maule;Parral;1;80 años y más;501
7;7404;Maule;Parral;1;0 Año;46
7;7404;Maule;Parral;1;De 1 a 4 años;213
7;7404;Maule;Parral;1;De 5 a 9 años;320
7;7404;Maule;Parral;1;De 10 a 14 años;363
7;7404;Maule;Parral;1;De 15 a 19 años;277
7;7404;Maule;Parral;1;De 20 a 24 años;221
7;7404;Maule;Parral;1;De 25 a 29 años;254
7;7404;Maule;Parral;1;De 30 a 34 años;316
7;7404;Maule;Parral;1;De 35 a 39 años;351
7;7404;Maule;Parral;1;De 40 a 44 años;373
7;7404;Maule;Parral;1;De 45 a 49 años;453
7;7404;Maule;Parral;1;De 50 a 54 años;462
7;7404;Maule;Parral;1;De 55 a 59 años;503
7;7404;Maule;Parral;1;De 60 a 64 años;498
7;7404;Maule;Parral;1;De 65 a 69 años;430
7;7404;Maule;Parral;1;De 70 a 74 años;366
7;7404;Maule;Parral;1;De 75 a 79 años;270
7;7404;Maule;Parral;1;80 años y más;290
7;7404;Maule;Parral;2;0 Año;190
7;7404;Maule;Parral;2;De 1 a 4 años;858
